time_s,activity
6.585189999999999655e-01,0.000000000000000000e+00
6.652569999999999872e-01,0.000000000000000000e+00
6.720909999999999940e-01,0.000000000000000000e+00
6.788790000000000102e-01,0.000000000000000000e+00
6.856299999999999617e-01,0.000000000000000000e+00
6.924139999999999739e-01,0.000000000000000000e+00
6.991619999999999502e-01,1.000000000000000000e+00
7.059090000000000087e-01,0.000000000000000000e+00
7.127390000000000114e-01,0.000000000000000000e+00
7.195110000000000117e-01,1.000000000000000000e+00
7.263429999999999609e-01,0.000000000000000000e+00
7.330949999999999411e-01,0.000000000000000000e+00
7.398859999999999326e-01,1.000000000000000000e+00
7.467150000000000176e-01,0.000000000000000000e+00
7.534319999999999906e-01,0.000000000000000000e+00
7.602039999999999909e-01,1.000000000000000000e+00
7.669899999999999496e-01,0.000000000000000000e+00
7.737709999999999866e-01,1.000000000000000000e+00
7.805509999999999948e-01,1.000000000000000000e+00
7.873409999999999576e-01,0.000000000000000000e+00
7.942029999999999923e-01,0.000000000000000000e+00
8.010189999999999255e-01,1.000000000000000000e+00
8.078219999999999290e-01,0.000000000000000000e+00
8.146179999999999533e-01,1.000000000000000000e+00
8.214110000000000023e-01,0.000000000000000000e+00
8.281619999999999537e-01,0.000000000000000000e+00
8.348829999999999307e-01,1.000000000000000000e+00
8.416690000000000005e-01,0.000000000000000000e+00
8.484619999999999385e-01,0.000000000000000000e+00
8.551919999999999522e-01,1.000000000000000000e+00
8.620209999999999262e-01,0.000000000000000000e+00
8.688119999999999177e-01,1.000000000000000000e+00
8.755489999999999107e-01,0.000000000000000000e+00
8.823229999999999684e-01,0.000000000000000000e+00
8.891549999999999176e-01,1.000000000000000000e+00
8.959909999999999819e-01,1.000000000000000000e+00
9.027830000000000021e-01,0.000000000000000000e+00
9.095860000000000056e-01,1.000000000000000000e+00
9.163699999999999068e-01,0.000000000000000000e+00
9.231519999999999726e-01,0.000000000000000000e+00
9.298859999999999904e-01,1.000000000000000000e+00
9.366769999999999818e-01,0.000000000000000000e+00
9.434589999999999366e-01,0.000000000000000000e+00
9.502629999999999688e-01,1.000000000000000000e+00
9.571039999999999548e-01,0.000000000000000000e+00
9.639439999999999120e-01,1.000000000000000000e+00
9.707329999999999570e-01,1.000000000000000000e+00
9.774370000000000003e-01,0.000000000000000000e+00
9.843079999999999607e-01,1.000000000000000000e+00
9.910869999999999402e-01,0.000000000000000000e+00
9.979089999999999350e-01,0.000000000000000000e+00
1.004661000000000026e+00,1.000000000000000000e+00
1.011454999999999993e+00,0.000000000000000000e+00
1.018253999999999992e+00,0.000000000000000000e+00
1.025036999999999976e+00,1.000000000000000000e+00
1.031830000000000025e+00,0.000000000000000000e+00
1.038605999999999918e+00,1.000000000000000000e+00
1.045404999999999918e+00,1.000000000000000000e+00
1.052212999999999843e+00,0.000000000000000000e+00
1.058939999999999992e+00,1.000000000000000000e+00
1.065704999999999902e+00,0.000000000000000000e+00
1.072430999999999912e+00,0.000000000000000000e+00
1.079218000000000011e+00,1.000000000000000000e+00
1.086033999999999944e+00,0.000000000000000000e+00
1.092775999999999970e+00,0.000000000000000000e+00
1.099585999999999952e+00,1.000000000000000000e+00
1.106433999999999918e+00,0.000000000000000000e+00
1.113234000000000057e+00,1.000000000000000000e+00
1.120009999999999950e+00,1.000000000000000000e+00
1.126855999999999858e+00,0.000000000000000000e+00
1.133654999999999857e+00,1.000000000000000000e+00
1.140481999999999996e+00,1.000000000000000000e+00
1.147289999999999921e+00,0.000000000000000000e+00
1.154072999999999904e+00,1.000000000000000000e+00
1.160943999999999976e+00,0.000000000000000000e+00
1.167718999999999951e+00,0.000000000000000000e+00
1.174525000000000041e+00,1.000000000000000000e+00
1.181355999999999851e+00,0.000000000000000000e+00
1.188191999999999915e+00,1.000000000000000000e+00
1.195026999999999839e+00,1.000000000000000000e+00
1.201794000000000029e+00,0.000000000000000000e+00
1.208621999999999863e+00,1.000000000000000000e+00
1.215441999999999911e+00,1.000000000000000000e+00
1.222307999999999950e+00,0.000000000000000000e+00
1.229129999999999834e+00,0.000000000000000000e+00
