time_s,activity
5.558561000000000085e+00,0.000000000000000000e+00
5.562371999999999872e+00,0.000000000000000000e+00
5.566180999999999379e+00,0.000000000000000000e+00
5.569986999999999355e+00,0.000000000000000000e+00
5.573756999999999628e+00,0.000000000000000000e+00
5.577588999999999686e+00,0.000000000000000000e+00
5.581396999999999942e+00,0.000000000000000000e+00
5.585213999999999679e+00,0.000000000000000000e+00
5.589039999999999786e+00,0.000000000000000000e+00
5.592852999999999852e+00,0.000000000000000000e+00
5.596667000000000058e+00,0.000000000000000000e+00
5.600501999999999647e+00,0.000000000000000000e+00
5.604318999999999384e+00,0.000000000000000000e+00
5.608143000000000100e+00,0.000000000000000000e+00
5.611960999999999977e+00,0.000000000000000000e+00
5.615768999999999345e+00,0.000000000000000000e+00
5.619595999999999592e+00,0.000000000000000000e+00
5.623450999999999311e+00,0.000000000000000000e+00
5.627264999999999517e+00,0.000000000000000000e+00
5.631088999999999345e+00,0.000000000000000000e+00
5.634886999999999979e+00,0.000000000000000000e+00
5.638720999999999428e+00,0.000000000000000000e+00
5.642520999999999454e+00,0.000000000000000000e+00
5.646314999999999529e+00,0.000000000000000000e+00
5.650106000000000073e+00,0.000000000000000000e+00
5.653948999999999891e+00,0.000000000000000000e+00
5.657776999999999390e+00,0.000000000000000000e+00
5.661650999999999989e+00,0.000000000000000000e+00
5.665477000000000096e+00,0.000000000000000000e+00
5.669291999999999554e+00,0.000000000000000000e+00
5.673118999999999801e+00,0.000000000000000000e+00
5.676899999999999835e+00,0.000000000000000000e+00
5.680730999999999753e+00,0.000000000000000000e+00
5.684547999999999490e+00,0.000000000000000000e+00
5.688398999999999539e+00,0.000000000000000000e+00
5.692238999999999827e+00,0.000000000000000000e+00
5.696038999999999852e+00,0.000000000000000000e+00
5.699841000000000157e+00,0.000000000000000000e+00
5.703660999999999426e+00,0.000000000000000000e+00
5.707463999999999871e+00,0.000000000000000000e+00
5.711324999999999541e+00,0.000000000000000000e+00
5.715173999999999310e+00,0.000000000000000000e+00
5.718981999999999566e+00,0.000000000000000000e+00
5.722830999999999335e+00,0.000000000000000000e+00
5.726651999999999632e+00,0.000000000000000000e+00
5.730499000000000009e+00,0.000000000000000000e+00
5.734302999999999706e+00,0.000000000000000000e+00
5.738125999999999394e+00,0.000000000000000000e+00
5.741939999999999600e+00,0.000000000000000000e+00
5.745783999999999558e+00,0.000000000000000000e+00
5.749627999999999517e+00,0.000000000000000000e+00
5.753429999999999822e+00,0.000000000000000000e+00
5.757245000000000168e+00,0.000000000000000000e+00
5.761074999999999946e+00,0.000000000000000000e+00
5.764852999999999561e+00,0.000000000000000000e+00
5.768667999999999907e+00,0.000000000000000000e+00
5.772459999999999702e+00,0.000000000000000000e+00
5.776314999999999422e+00,0.000000000000000000e+00
5.780132000000000048e+00,0.000000000000000000e+00
5.783970999999999307e+00,0.000000000000000000e+00
5.787818999999999825e+00,0.000000000000000000e+00
5.791659000000000113e+00,0.000000000000000000e+00
5.795482999999999940e+00,0.000000000000000000e+00
5.799267999999999645e+00,0.000000000000000000e+00
5.803086999999999662e+00,0.000000000000000000e+00
5.806909000000000098e+00,0.000000000000000000e+00
5.810748999999999498e+00,0.000000000000000000e+00
5.814570999999999934e+00,0.000000000000000000e+00
5.818387999999999671e+00,0.000000000000000000e+00
5.822172999999999377e+00,0.000000000000000000e+00
5.826003999999999294e+00,0.000000000000000000e+00
5.829812999999999690e+00,0.000000000000000000e+00
5.833643999999999608e+00,0.000000000000000000e+00
5.837468999999999575e+00,0.000000000000000000e+00
5.841323000000000043e+00,0.000000000000000000e+00
5.845139999999999780e+00,0.000000000000000000e+00
5.848952999999999847e+00,0.000000000000000000e+00
5.852777999999999814e+00,0.000000000000000000e+00
5.856580000000000119e+00,0.000000000000000000e+00
5.860416999999999987e+00,0.000000000000000000e+00
5.864246999999999765e+00,0.000000000000000000e+00
5.868082999999999494e+00,0.000000000000000000e+00
5.871882999999999520e+00,0.000000000000000000e+00
5.875668000000000113e+00,0.000000000000000000e+00
5.879512999999999323e+00,0.000000000000000000e+00
5.883369999999999322e+00,0.000000000000000000e+00
5.887179999999999858e+00,0.000000000000000000e+00
5.891001000000000154e+00,0.000000000000000000e+00
5.894845999999999364e+00,0.000000000000000000e+00
5.898668999999999940e+00,0.000000000000000000e+00
5.902510999999999619e+00,0.000000000000000000e+00
5.906346999999999348e+00,0.000000000000000000e+00
5.910171999999999315e+00,0.000000000000000000e+00
5.913973999999999620e+00,0.000000000000000000e+00
5.917819999999999858e+00,0.000000000000000000e+00
5.921617999999999604e+00,0.000000000000000000e+00
5.925447000000000131e+00,0.000000000000000000e+00
5.929251999999999967e+00,0.000000000000000000e+00
5.933089999999999975e+00,0.000000000000000000e+00
5.936914999999999942e+00,0.000000000000000000e+00
